"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"29226","XLOC_029226","XLOC_029226","Ppp1r37","chr7:20116315-20147747","P0","Ad","OK",13.0932,25.9475,0.986776,2.00696,0.0043,0.0345626,"yes"
"29242","XLOC_029242","XLOC_029242","Pvr","chr7:20488926-20512956","P0","Ad","OK",5.81325,16.071,1.46704,2.3306,5e-04,0.00709313,"yes"
"29352","XLOC_029352","XLOC_029352","Bckdha","chr7:26414870-26443780","P0","Ad","OK",25.711,144.269,2.48831,4.92444,5e-05,0.00106929,"yes"
"29356","XLOC_029356","XLOC_029356","Axl","chr7:26542291-26573724","P0","Ad","OK",17.2645,39.9085,1.20888,2.2132,0.00055,0.00757606,"yes"
"29388","XLOC_029388","XLOC_029388","Zfp36","chr7:29161802-29164274","P0","Ad","OK",9.63307,21.3776,1.15003,1.94226,0.0075,0.0499404,"yes"
"29461","XLOC_029461","XLOC_029461","Scn1b","chr7:31901543-31911964","P0","Ad","OK",3.62797,23.7754,2.71224,3.47799,1e-04,0.00193782,"yes"
"29557","XLOC_029557","XLOC_029557","Mybpc2","chr7:51757087-51780039","P0","Ad","OK",2.18422,7.54588,1.78857,2.90105,5e-05,0.00106929,"yes"
"29562","XLOC_029562","XLOC_029562","Myh14","chr7:51861172-51926213","P0","Ad","OK",0.906778,21.1513,4.54385,4.15061,5e-05,0.00106929,"yes"
"29564","XLOC_029564","XLOC_029564","Atf5","chr7:52067626-52096179","P0","Ad","OK",14.3345,44.8536,1.64573,2.29963,0.0039,0.032314,"yes"
"29576","XLOC_029576","XLOC_029576","Fcgrt","chr7:52348362-52359192","P0","Ad","OK",14.6624,47.7575,1.7036,3.27204,5e-05,0.00106929,"yes"
"29608","XLOC_029608","XLOC_029608","Kcnj14","chr7:53071836-53080117","P0","Ad","OK",0.211558,2.41198,3.51109,2.66956,0.0094,0.0576838,"no"
"29613","XLOC_029613","XLOC_029613","Emp3","chr7:53173392-53176796","P0","Ad","OK",8.09431,25.3384,1.64634,2.18247,0.0053,0.0398774,"yes"
"29615","XLOC_029615","XLOC_029615","Kcnj11","chr7:53352532-53355607","P0","Ad","OK",28.614,52.8119,0.884142,1.82586,0.0084,0.0533398,"no"
"29644","XLOC_029644","XLOC_029644","Csrp3","chr7:56085767-56103400","P0","Ad","OK",480.332,1169.52,1.28381,2.44942,0.00095,0.0114184,"yes"
"29651","XLOC_029651","XLOC_029651","Svip","chr7:59252534-59261388","P0","Ad","OK",3.72122,16.4397,2.14334,3.35906,5e-05,0.00106929,"yes"
"29830","XLOC_029830","XLOC_029830","Snrpn","chr7:67127387-67285105","P0","Ad","OK",17.3291,65.0515,1.90839,3.71098,5e-05,0.00106929,"yes"
"29972","XLOC_029972","XLOC_029972","Fah","chr7:91733668-91755232","P0","Ad","OK",2.75856,33.3891,3.59739,3.39359,5e-05,0.00106929,"yes"
"30032","XLOC_030032","XLOC_030032","Tmem126a","chr7:97599209-97605739","P0","Ad","OK",32.8466,99.879,1.60444,2.90476,5e-05,0.00106929,"yes"
"30057","XLOC_030057","XLOC_030057","Thrsp","chr7:104561447-104566240","P0","Ad","OK",1.617,31.1371,4.26725,5.0114,5e-05,0.00106929,"yes"
"30072","XLOC_030072","XLOC_030072","Dgat2","chr7:106302172-106331223","P0","Ad","OK",27.0362,155.632,2.52517,5.09874,5e-05,0.00106929,"yes"
"30095","XLOC_030095","XLOC_030095","P2ry2","chr7:108145085-108160505","P0","Ad","OK",1.59351,24.088,3.91804,5.19849,5e-05,0.00106929,"yes"
"30103","XLOC_030103","XLOC_030103","Folr2","chr7:108988511-108993831","P0","Ad","OK",0.983852,9.51403,3.27354,2.74375,0.0098,0.0588951,"no"
"30107","XLOC_030107","XLOC_030107","Il18bp","chr7:109163592-109166669","P0","Ad","OK",0.651167,6.38086,3.29265,2.77092,0.00955,0.0580788,"no"
"30162","XLOC_030162","XLOC_030162","Hbb-b2","chr7:110961037-110962510","P0","Ad","OK",114.478,385.248,1.75072,3.51944,5e-05,0.00106929,"yes"
"30163","XLOC_030163","XLOC_030163","Hbb-b1","chr7:110975047-110976610","P0","Ad","OK",403.779,1862.32,2.20546,3.98475,5e-05,0.00106929,"yes"
"30221","XLOC_030221","XLOC_030221","Apbb1","chr7:112706999-112722916","P0","Ad","OK",11.3993,23.9426,1.07064,2.08126,0.0029,0.0262753,"yes"
"30299","XLOC_030299","XLOC_030299","Scube2","chr7:116942189-117009193","P0","Ad","OK",2.58724,8.30828,1.68314,2.35727,0.00105,0.0122183,"yes"
"30349","XLOC_030349","XLOC_030349","Coq7","chr7:125653172-125676870","P0","Ad","OK",55.6224,110.996,0.996765,1.98518,0.0054,0.0403951,"yes"
"30410","XLOC_030410","XLOC_030410","Sult1a1","chr7:133792736-133819946","P0","Ad","OK",7.55845,22.4545,1.57084,2.08602,0.00685,0.0470871,"yes"
"30415","XLOC_030415","XLOC_030415","Aldoa","chr7:133938747-133952622","P0","Ad","OK",748.534,1856.36,1.31034,2.24078,0.00245,0.0231555,"yes"
"30455","XLOC_030455","XLOC_030455","Cox6a2","chr7:135297889-135367330","P0","Ad","OK",450.581,1880.55,2.0613,4.06013,5e-05,0.00106929,"yes"
"30505","XLOC_030505","XLOC_030505","Bnip3","chr7:146082518-146101202","P0","Ad","OK",31.4771,101.815,1.69358,3.30748,5e-05,0.00106929,"yes"
"30531","XLOC_030531","XLOC_030531","Cox8b","chr7:148084841-148086345","P0","Ad","OK",420.051,2011.77,2.25983,4.55535,5e-05,0.00106929,"yes"
"30534","XLOC_030534","XLOC_030534","Ifitm3","chr7:148195484-148196669","P0","Ad","OK",20.6587,92.8724,2.1685,3.54937,5e-05,0.00106929,"yes"
"30559","XLOC_030559","XLOC_030559","Tollip","chr7:149060717-149104412","P0","Ad","OK",17.6089,36.7999,1.0634,1.92899,0.00225,0.0217857,"yes"
"30561","XLOC_030561","XLOC_030561","Mob2","chr7:149194440-149246939","P0","Ad","OK",9.9677,24.6334,1.30528,2.2749,0.00185,0.0187275,"yes"
"30573","XLOC_030573","XLOC_030573","6330512M04Rik,Ctsd","chr7:149511741-149573943","P0","Ad","OK",167.462,561.986,1.7467,3.02407,5e-05,0.00106929,"yes"
"30623","XLOC_030623","XLOC_030623","Trappc5","chr8:3676298-3681255","P0","Ad","OK",8.47899,18.6428,1.13666,2.10504,0.00365,0.030798,"yes"
"30673","XLOC_030673","XLOC_030673","Lamp1","chr8:13159134-13200620","P0","Ad","OK",106.289,249.788,1.2327,2.447,0.00055,0.00757606,"yes"
"30789","XLOC_030789","XLOC_030789","Ank1","chr8:24085315-24260969","P0","Ad","OK",37.8988,307.421,3.01999,4.20895,5e-05,0.00106929,"yes"
"30817","XLOC_030817","XLOC_030817","Prosc","chr8:28152853-28166603","P0","Ad","OK",6.48938,20.1694,1.63601,3.02076,5e-05,0.00106929,"yes"
"30842","XLOC_030842","XLOC_030842","Tmem66","chr8:35217616-35233899","P0","Ad","OK",50.722,192.68,1.92553,3.96446,5e-05,0.00106929,"yes"
"30892","XLOC_030892","XLOC_030892","Acsl1","chr8:47556394-47621405","P0","Ad","OK",192.463,445.475,1.21076,1.61927,0.00175,0.0180096,"yes"
"30899","XLOC_030899","XLOC_030899","Rwdd4a","chr8:48619017-48638179","P0","Ad","OK",14.3131,32.1481,1.1674,1.87763,0.0025,0.0234723,"yes"
"30911","XLOC_030911","XLOC_030911","Aga","chr8:54597079-54608776","P0","Ad","OK",7.46608,18.6405,1.32002,1.98516,0.0065,0.0453821,"yes"
"30913","XLOC_030913","XLOC_030913","Asb5","chr8:55635683-55695451","P0","Ad","OK",1.15235,12.6643,3.45812,3.33634,9e-04,0.0109843,"yes"
"30926","XLOC_030926","XLOC_030926","Fbxo8","chr8:59029886-59071190","P0","Ad","OK",8.91079,20.0289,1.16846,1.96296,0.00605,0.0431498,"yes"
"30941","XLOC_030941","XLOC_030941","Mfap3l","chr8:63111623-63155526","P0","Ad","OK",0.64981,5.42507,3.06155,3.84584,5e-05,0.00106929,"yes"
"30946","XLOC_030946","XLOC_030946","Cbr4","chr8:63966530-63982279","P0","Ad","OK",16.653,38.8523,1.22222,1.97321,0.004,0.032989,"yes"
"30974","XLOC_030974","XLOC_030974","Lpl","chr8:71404389-71431347","P0","Ad","OK",262.196,1321.48,2.33344,3.69216,5e-05,0.00106929,"yes"
"31006","XLOC_031006","XLOC_031006","Pde4c","chr8:73247618-73275085","P0","Ad","OK",0.543108,3.37684,2.63636,1.78361,0.0047,0.0368016,"yes"
"31007","XLOC_031007","XLOC_031007","Rab3a","chr8:73278577-73284820","P0","Ad","OK",16.0615,47.172,1.55433,2.4072,0.001,0.0118199,"yes"
"31023","XLOC_031023","XLOC_031023","Slc27a1","chr8:74092825-74110607","P0","Ad","OK",24.6262,51.3213,1.05936,2.1845,0.0031,0.0274756,"yes"
"31045","XLOC_031045","XLOC_031045","Tmem38a","chr8:75096001-75111181","P0","Ad","OK",90.7436,321.72,1.82594,3.68988,5e-05,0.00106929,"yes"
"31080","XLOC_031080","XLOC_031080","Rnf150","chr8:85387254-85615170","P0","Ad","OK",3.0859,6.26785,1.02228,1.87649,0.00415,0.0338149,"yes"
"31087","XLOC_031087","XLOC_031087","Ndufb7","chr8:86090569-86095525","P0","Ad","OK",292.567,573.686,0.971494,1.97291,0.00595,0.0426502,"yes"
"31133","XLOC_031133","XLOC_031133","Gpt2","chr8:88016474-88051459","P0","Ad","OK",3.93564,16.2155,2.04271,3.03511,5e-05,0.00106929,"yes"
"31148","XLOC_031148","XLOC_031148","Adcy7","chr8:90796301-90853861","P0","Ad","OK",1.03024,4.26812,2.05062,2.9618,2e-04,0.00339928,"yes"
"31166","XLOC_031166","XLOC_031166","Ogfod1","chr8:96561097-96591821","P0","Ad","OK",4.7483,11.6184,1.29093,1.83427,0.00105,0.0122183,"yes"
"31169","XLOC_031169","XLOC_031169","Mt2","chr8:96696517-96697467","P0","Ad","OK",36.925,206.266,2.48184,3.98846,5e-05,0.00106929,"yes"
"31170","XLOC_031170","XLOC_031170","Mt1","chr8:96702988-96704225","P0","Ad","OK",163.105,565.561,1.79388,3.64214,5e-05,0.00106929,"yes"
"31175","XLOC_031175","XLOC_031175","Herpud1","chr8:96901820-96919277","P0","Ad","OK",41.025,144.334,1.81483,3.15474,5e-05,0.00106929,"yes"
"31188","XLOC_031188","XLOC_031188","Gpr56","chr8:97508502-97538090","P0","Ad","OK",4.30611,21.212,2.30042,4.03327,5e-05,0.00106929,"yes"
"31225","XLOC_031225","XLOC_031225","Pdp2","chr8:107115367-107120736","P0","Ad","OK",2.19734,8.66276,1.97907,2.93794,0.00035,0.00529761,"yes"
"31245","XLOC_031245","XLOC_031245","Nol3","chr8:107800346-107813428","P0","Ad","OK",2.56772,11.5886,2.17415,3.06835,0.00015,0.00273203,"yes"
"31315","XLOC_031315","XLOC_031315","Pdpr","chr8:113618529-113669380","P0","Ad","OK",12.431,33.6421,1.43633,2.91136,5e-05,0.00106929,"yes"
"31329","XLOC_031329","XLOC_031329","Nudt7","chr8:116657456-116676212","P0","Ad","OK",12.9205,64.1695,2.31223,3.7331,5e-05,0.00106929,"yes"
"31351","XLOC_031351","XLOC_031351","Mlycd","chr8:121918777-121935002","P0","Ad","OK",31.2327,62.8158,1.00807,2.02075,0.0046,0.0362578,"yes"
"31363","XLOC_031363","XLOC_031363","Gnpat,Trim67","chr8:127316918-127413957","P0","Ad","OK",54.6794,140.555,1.36206,1.90621,0.00515,0.0391416,"yes"
"31442","XLOC_031442","XLOC_031442","Adprhl1","chr8:13235654-13254162","P0","Ad","OK",137.991,305.098,1.1447,2.25311,0.0013,0.0143757,"yes"
"31443","XLOC_031443","XLOC_031443","Dcun1d2","chr8:13255962-13322924","P0","Ad","OK",12.6596,36.4588,1.52604,2.40284,0.0019,0.0191384,"yes"
"31522","XLOC_031522","XLOC_031522","1810011O10Rik","chr8:25532875-25550480","P0","Ad","OK",15.5692,42.361,1.44404,2.663,4e-04,0.0059161,"yes"
"31677","XLOC_031677","XLOC_031677","Gm9755","chr8:70038130-70039489","P0","Ad","OK",9.7891,40.587,2.05177,3.19849,5e-05,0.00106929,"yes"
"31693","XLOC_031693","XLOC_031693","Ndufa13","chr8:72418086-72427415","P0","Ad","OK",118.827,266.581,1.16571,2.41425,6e-04,0.00810028,"yes"
"31734","XLOC_031734","XLOC_031734","B3gnt3","chr8:74214654-74225688","P0","Ad","OK",1.29613,4.33075,1.74041,2.05313,0.006,0.0428576,"yes"
"31745","XLOC_031745","XLOC_031745","Calr3","chr8:74948074-74967769","P0","Ad","OK",5.1212,15.9238,1.63663,2.35942,0.00315,0.0277805,"yes"
"31748","XLOC_031748","XLOC_031748","Slc35e1","chr8:75001894-75016513","P0","Ad","OK",11.8567,43.3041,1.8688,3.61472,5e-05,0.00106929,"yes"
"31774","XLOC_031774","XLOC_031774","Mmaa","chr8:81790322-81818855","P0","Ad","OK",6.98836,16.3919,1.22995,2.2604,0.0021,0.0206706,"yes"
"31791","XLOC_031791","XLOC_031791","Tecr","chr8:86095598-86118390","P0","Ad","OK",84.5935,258.722,1.61278,3.28008,5e-05,0.00106929,"yes"
"31822","XLOC_031822","XLOC_031822","Junb","chr8:87500810-87502617","P0","Ad","OK",4.72365,17.6142,1.89876,2.87807,3e-04,0.00470584,"yes"
"31832","XLOC_031832","XLOC_031832","Dnaja2","chr8:88061538-88079170","P0","Ad","OK",58.644,129.391,1.14168,2.28869,0.001,0.0118199,"yes"
"31888","XLOC_031888","XLOC_031888","Kifc3","chr8:97605100-97666440","P0","Ad","OK",8.40187,32.5737,1.95492,3.4987,5e-05,0.00106929,"yes"
"31900","XLOC_031900","XLOC_031900","Got2","chr8:98388033-98412447","P0","Ad","OK",160.162,359.718,1.16733,2.25241,0.00105,0.0122183,"yes"
"31921","XLOC_031921","XLOC_031921","Rrad","chr8:107151965-107155221","P0","Ad","OK",66.0227,126.908,0.942748,1.93488,0.00775,0.0509618,"no"
"31966","XLOC_031966","XLOC_031966","Nqo1","chr8:109912124-109927106","P0","Ad","OK",6.85823,25.3552,1.88638,3.0649,5e-05,0.00106929,"yes"
"32004","XLOC_032004","XLOC_032004","Ldhd","chr8:114059996-114154274","P0","Ad","OK",1.53308,19.9037,3.69853,2.532,9e-04,0.0109843,"yes"
"32050","XLOC_032050","XLOC_032050","Egln1","chr8:127432495-127473154","P0","Ad","OK",45.825,235.3,2.3603,4.71089,5e-05,0.00106929,"yes"
"32083","XLOC_032083","XLOC_032083","8430410K20Rik","chr9:4376611-4386861","P0","Ad","OK",15.8451,30.2675,0.933735,1.87082,0.0085,0.0538308,"no"
"32182","XLOC_032182","XLOC_032182","Mrpl4","chr9:20807180-20813279","P0","Ad","OK",39.8373,94.5325,1.24669,2.52076,8e-04,0.010048,"yes"
"32183","XLOC_032183","XLOC_032183","Icam1","chr9:20820403-20843480","P0","Ad","OK",2.02326,8.39141,2.05223,2.60295,0.00145,0.0156814,"yes"
"32187","XLOC_032187","XLOC_032187","Pde4a","chr9:20970157-21017692","P0","Ad","OK",7.20399,28.9957,2.00897,3.78677,5e-05,0.00106929,"yes"
"32189","XLOC_032189","XLOC_032189","Atg4d","chr9:21069742-21092415","P0","Ad","OK",9.71319,25.3955,1.38656,2.02514,0.0051,0.0388861,"yes"
"32190","XLOC_032190","XLOC_032190","Slc44a2","chr9:21142287-21159469","P0","Ad","OK",20.6012,56.0428,1.4438,2.95584,1e-04,0.00193782,"yes"
"32206","XLOC_032206","XLOC_032206","Pigyl","chr9:21961289-21962802","P0","Ad","OK",21.706,49.8851,1.20051,1.88168,0.00975,0.0587185,"no"
"32208","XLOC_032208","XLOC_032208","Zfp809","chr9:22030273-22047641","P0","Ad","OK",2.70878,11.0618,2.02988,2.28125,0.00445,0.0353888,"yes"
"32264","XLOC_032264","XLOC_032264","Robo4","chr9:37209481-37221608","P0","Ad","OK",8.18297,15.7092,0.940909,1.86099,0.00965,0.0584375,"no"
"32384","XLOC_032384","XLOC_032384","Scn4b","chr9:44946519-44962235","P0","Ad","OK",0.651428,22.6435,5.11935,6.12331,5e-05,0.00106929,"yes"
"32388","XLOC_032388","XLOC_032388","Tmprss13","chr9:45126347-45155664","P0","Ad","OK",0.154947,2.53793,4.03381,3.04248,0.00645,0.0451881,"yes"
"32389","XLOC_032389","XLOC_032389","Fxyd6","chr9:45178267-45204241","P0","Ad","OK",10.2072,22.1781,1.11955,1.9892,0.00465,0.0365507,"yes"
"32425","XLOC_032425","XLOC_032425","Arhgap20","chr9:51573441-51683991","P0","Ad","OK",0.790979,9.41728,3.5736,2.61527,5e-05,0.00106929,"yes"
"32443","XLOC_032443","XLOC_032443","Idh3a","chr9:54434287-54452468","P0","Ad","OK",177.027,415.687,1.23153,2.30726,0.0011,0.0126656,"yes"
"32473","XLOC_032473","XLOC_032473","Cox5a","chr9:57369038-57390994","P0","Ad","OK",335.603,793.106,1.24076,1.94735,0.0079,0.0514023,"no"
"32491","XLOC_032491","XLOC_032491","6030419C18Rik","chr9:58338043-58347494","P0","Ad","OK",2.94678,11.0791,1.91063,2.23296,0.00265,0.0245409,"yes"
"32544","XLOC_032544","XLOC_032544","Clpx","chr9:65142066-65178465","P0","Ad","OK",24.4234,57.2618,1.22931,2.42244,0.00065,0.00858808,"yes"
"32598","XLOC_032598","XLOC_032598","Pygo1","chr9:72773451-72799988","P0","Ad","OK",3.23867,7.21267,1.15513,2.17305,0.00185,0.0187275,"yes"
"32668","XLOC_032668","XLOC_032668","Mrap2","chr9:87039139-87078880","P0","Ad","OK",0.502156,5.35739,3.41532,1.661,0.0032,0.0280823,"yes"
"32670","XLOC_032670","XLOC_032670","Nt5e","chr9:88222446-88266927","P0","Ad","OK",3.8226,9.10463,1.25204,2.06861,0.0043,0.0345626,"yes"
"32687","XLOC_032687","XLOC_032687","Ctsh","chr9:89948989-89970927","P0","Ad","OK",8.02586,23.467,1.5479,1.95022,0.0034,0.0292252,"yes"
"32703","XLOC_032703","XLOC_032703","Paqr9","chr9:95460235-95462540","P0","Ad","OK",12.3923,26.2398,1.08231,1.99434,0.0052,0.0393746,"yes"
"32706","XLOC_032706","XLOC_032706","Pcolce2","chr9:95519329-95598515","P0","Ad","OK",0.562582,5.13889,3.19132,2.26286,0.00135,0.0147794,"yes"
"32711","XLOC_032711","XLOC_032711","Tfdp2","chr9:96096693-96224065","P0","Ad","OK",10.4377,22.3464,1.09824,1.88101,0.00745,0.049747,"yes"
"32754","XLOC_032754","XLOC_032754","Acad11,Nphp3","chr9:103904873-104029976","P0","Ad","OK",10.6006,81.8245,2.94838,3.8543,5e-05,0.00106929,"yes"
"32768","XLOC_032768","XLOC_032768","Twf2","chr9:106105438-106117718","P0","Ad","OK",12.984,64.4819,2.31216,4.37134,5e-05,0.00106929,"yes"
"32792","XLOC_032792","XLOC_032792","Nprl2","chr9:107444539-107448035","P0","Ad","OK",6.30189,15.6169,1.30925,1.98377,0.00855,0.0540274,"no"
"32819","XLOC_032819","XLOC_032819","Lamb2","chr9:108382192-108392861","P0","Ad","OK",41.375,109.832,1.40847,2.82277,0.00025,0.00406943,"yes"
"32827","XLOC_032827","XLOC_032827","Slc25a20","chr9:108564428-108586972","P0","Ad","OK",67.4325,131.477,0.963293,1.99373,0.0055,0.0407154,"yes"
"32828","XLOC_032828","XLOC_032828","Prkar2a","chr9:108594473-108651843","P0","Ad","OK",21.8049,44.4704,1.02819,2.09166,0.00265,0.0245409,"yes"
"32834","XLOC_032834","XLOC_032834","Uqcrc1","chr9:108838660-108851685","P0","Ad","OK",373.771,994.757,1.41219,2.53707,2e-04,0.00339928,"yes"
"32862","XLOC_032862","XLOC_032862","Lrrc2","chr9:110854048-110886570","P0","Ad","OK",6.3131,74.6095,3.56294,6.74259,5e-05,0.00106929,"yes"
"32899","XLOC_032899","XLOC_032899","Golga4","chr9:118415392-118491640","P0","Ad","OK",22.4555,89.4351,1.99377,3.67786,5e-05,0.00106929,"yes"
"32936","XLOC_032936","XLOC_032936","Zfp651","chr9:121669150-121680860","P0","Ad","OK",9.42441,35.4982,1.91327,3.92701,5e-05,0.00106929,"yes"
"32946","XLOC_032946","XLOC_032946","D9Ertd402e","chr9:122714656-122745452","P0","Ad","OK",5.09952,34.4673,2.7568,4.64686,5e-05,0.00106929,"yes"
"32954","XLOC_032954","XLOC_032954","Clec3b","chr9:123060063-123066548","P0","Ad","OK",12.4467,48.4093,1.95952,3.21617,5e-05,0.00106929,"yes"
"33070","XLOC_033070","XLOC_033070","Tmem205","chr9:21725452-21731906","P0","Ad","OK",7.4398,35.699,2.26255,2.84359,0.0013,0.0143757,"yes"
"33072","XLOC_033072","XLOC_033072","Rgl3","chr9:21775970-21793897","P0","Ad","OK",0.760754,4.83331,2.66751,2.86746,0.00155,0.0164383,"yes"
"33076","XLOC_033076","XLOC_033076","Ecsit","chr9:21859903-21890566","P0","Ad","OK",36.1981,71.3097,0.978185,1.90355,0.00755,0.0501561,"no"
"33197","XLOC_033197","XLOC_033197","Sorl1","chr9:41772802-41932380","P0","Ad","OK",2.61868,8.19436,1.64579,1.79948,0.003,0.0269244,"yes"
"33231","XLOC_033231","XLOC_033231","Tmem25","chr9:44601857-44607390","P0","Ad","OK",1.97809,11.6064,2.55274,3.12078,9e-04,0.0109843,"yes"
"33234","XLOC_033234","XLOC_033234","Atp5l","chr9:44721332-44728825","P0","Ad","OK",162.947,514.656,1.65921,3.2781,5e-05,0.00106929,"yes"
"33262","XLOC_033262","XLOC_033262","Zbtb16","chr9:48462415-48644050","P0","Ad","OK",7.84516,16.6693,1.08732,2.05119,0.0047,0.0368016,"yes"
"33267","XLOC_033267","XLOC_033267","Ttc12","chr9:49245067-49294330","P0","Ad","OK",1.81542,6.69474,1.88273,2.62842,0.002,0.0198925,"yes"
"33276","XLOC_033276","XLOC_033276","Dlat","chr9:50442737-50467885","P0","Ad","OK",78.4791,220.341,1.48936,2.13732,6e-04,0.00810028,"yes"
"33289","XLOC_033289","XLOC_033289","Fdx1","chr9:51751411-51771661","P0","Ad","OK",32.2446,93.0756,1.52935,2.83158,2e-04,0.00339928,"yes"
"33295","XLOC_033295","XLOC_033295","Acat1","chr9:53388626-53418487","P0","Ad","OK",97.56,206.198,1.07967,1.50528,0.00935,0.0575009,"no"
"33333","XLOC_033333","XLOC_033333","Mpi","chr9:57392062-57400570","P0","Ad","OK",39.8241,89.2101,1.16357,2.29166,0.0016,0.0168432,"yes"
"33411","XLOC_033411","XLOC_033411","Lactb","chr9:66803199-66823291","P0","Ad","OK",5.22711,14.7457,1.49621,2.26147,0.003,0.0269244,"yes"
"33431","XLOC_033431","XLOC_033431","Fam63b","chr9:70446820-70505667","P0","Ad","OK",5.92334,15.0428,1.34459,2.56363,0.00045,0.00654015,"yes"
"33435","XLOC_033435","XLOC_033435","Gcom1,Myzap,Polr2m","chr9:71326243-71440167","P0","Ad","OK",169.937,365.555,1.10509,1.97158,0.0054,0.0403951,"yes"
"33481","XLOC_033481","XLOC_033481","Gm8116","chr9:78668444-78669647","P0","Ad","OK",4.95126,27.7475,2.48649,3.14463,3e-04,0.00470584,"yes"
"33509","XLOC_033509","XLOC_033509","Me1","chr9:86474969-86593867","P0","Ad","OK",15.0089,48.3984,1.68914,3.35959,5e-05,0.00106929,"yes"
"33577","XLOC_033577","XLOC_033577","Ppp2r3a","chr9:101007321-101154162","P0","Ad","OK",50.8819,104.238,1.03466,1.96565,0.00425,0.0342574,"yes"
"33580","XLOC_033580","XLOC_033580","Ephb1","chr9:101824457-102257024","P0","Ad","OK",1.82054,8.73591,2.26259,3.42706,5e-05,0.00106929,"yes"
"33584","XLOC_033584","XLOC_033584","Gm20425,Srprb,Trf","chr9:103090362-103132774","P0","Ad","OK",16.6744,34.925,1.06662,1.95773,0.00285,0.0258881,"yes"
"33606","XLOC_033606","XLOC_033606","Alas1","chr9:106135785-106151238","P0","Ad","OK",61.2739,199.49,1.70297,3.26535,5e-05,0.00106929,"yes"
"33610","XLOC_033610","XLOC_033610","Parp3","chr9:106372652-106387755","P0","Ad","OK",1.35164,17.908,3.72782,3.21884,0.0012,0.0135755,"yes"
"33621","XLOC_033621","XLOC_033621","Mapkapk3","chr9:107157257-107192208","P0","Ad","OK",5.53139,13.5516,1.29275,1.91876,0.0013,0.0143757,"yes"
"33633","XLOC_033633","XLOC_033633","Slc38a3","chr9:107552969-107569705","P0","Ad","OK",0.626069,36.1887,5.85308,6.18945,5e-05,0.00106929,"yes"
"33635","XLOC_033635","XLOC_033635","Sema3f","chr9:107583832-107612806","P0","Ad","OK",3.23182,9.79959,1.60038,2.54027,0.00105,0.0122183,"yes"
"33645","XLOC_033645","XLOC_033645","Tcta","chr9:108205289-108208282","P0","Ad","OK",11.9435,28.458,1.2526,2.17909,0.00355,0.0301867,"yes"
"33689","XLOC_033689","XLOC_033689","Ccrl2","chr9:110957338-110959774","P0","Ad","OK",1.75839,7.69613,2.12988,2.41999,0.00435,0.0348073,"yes"
"33707","XLOC_033707","XLOC_033707","Gpd1l","chr9:114808458-114843105","P0","Ad","OK",14.7803,29.6657,1.00512,1.92815,0.0051,0.0388861,"yes"
"33708","XLOC_033708","XLOC_033708","Gm9846","chr9:114891514-114891858","P0","Ad","OK",33.7383,106.353,1.6564,2.60199,0.00245,0.0231555,"yes"
"33730","XLOC_033730","XLOC_033730","Scn5a","chr9:119392527-119488134","P0","Ad","OK",26.3494,92.8596,1.81728,3.57451,5e-05,0.00106929,"yes"
"33735","XLOC_033735","XLOC_033735","Csrnp1","chr9:119880283-119886368","P0","Ad","OK",2.24792,6.86914,1.61154,2.25533,0.0023,0.0221194,"yes"
"33745","XLOC_033745","XLOC_033745","Hhatl","chr9:121693133-121701625","P0","Ad","OK",30.6204,106.01,1.79164,3.59955,5e-05,0.00106929,"yes"
"33747","XLOC_033747","XLOC_033747","Higd1a","chr9:121757677-121767118","P0","Ad","OK",27.663,56.7527,1.03673,2.07191,0.0033,0.0286597,"yes"
"33750","XLOC_033750","XLOC_033750","Ano10","chr9:122084996-122203492","P0","Ad","OK",7.03801,19.3129,1.45633,2.61062,4e-04,0.0059161,"yes"
"33759","XLOC_033759","XLOC_033759","Scp2-ps2","chr9:123216625-123217057","P0","Ad","OK",12.3205,120.551,3.2905,4.54622,5e-05,0.00106929,"yes"
"33764","XLOC_033764","XLOC_033764","Fyco1","chr9:123544505-123761020","P0","Ad","OK",30.7101,79.209,1.36695,2.44455,3e-04,0.00470584,"yes"
"33884","XLOC_033884","XLOC_033884","Mid1ip1","chrX:10284301-10296816","P0","Ad","OK",7.74382,61.52,2.98994,3.47662,5e-05,0.00106929,"yes"
"34167","XLOC_034167","XLOC_034167","Slc9a6","chrX:53862933-53917407","P0","Ad","OK",5.00641,12.8844,1.36377,2.40356,8e-04,0.010048,"yes"
"34259","XLOC_034259","XLOC_034259","Mtm1","chrX:68463941-68568866","P0","Ad","OK",4.37057,10.262,1.23142,2.01726,0.0058,0.0418064,"yes"
"34295","XLOC_034295","XLOC_034295","Slc6a8","chrX:70918488-70927841","P0","Ad","OK",43.2965,88.734,1.03524,1.65295,0.00775,0.0509618,"no"
"34296","XLOC_034296","XLOC_034296","Abcd1","chrX:70961935-70983873","P0","Ad","OK",6.79936,14.7013,1.11247,2.09986,0.00325,0.0283812,"yes"
"34314","XLOC_034314","XLOC_034314","Atp6ap1","chrX:71542435-71550060","P0","Ad","OK",43.3127,92.2485,1.09073,1.83457,0.0055,0.0407154,"yes"
"34457","XLOC_034457","XLOC_034457","Apoo","chrX:91612455-91662432","P0","Ad","OK",40.3645,77.8289,0.947219,1.84205,0.00945,0.0577915,"no"
